1.76836580435,0.35366666615,0.433103446303,0.399999997739,
1.21002905766,0.502333329121,0.447241374131,0.430344825161,
1.07653638721,0.54899999102,0.457586202128,0.426551722247,
1.00216070811,0.576333331068,0.452068963955,0.430344825161,
0.928139491876,0.607000001272,0.452068966011,0.446206894414,
0.879532476266,0.628999996185,0.454137929555,0.440344824873,
0.82849577268,0.658333337307,0.461379309153,0.44379310053,
0.793770851692,0.675000003974,0.453793099214,0.449310340758,
0.745627264182,0.706333331267,0.459999996013,0.439310343101,
0.703263121843,0.728333336115,0.45999999704,0.441379310756,
0.672191894054,0.737333335479,0.468275861493,0.4520689619,
0.646055833499,0.757333334287,0.462758615099,0.439310340018,
0.616607272625,0.77033332785,0.46137931018,0.45275861847,
0.586789474885,0.779666670163,0.463103448523,0.445517236816,
0.574155389269,0.791333331664,0.458275858698,0.450344826641,
0.553175965945,0.797999997934,0.455172411327,0.443448273272,
0.53440297842,0.807666659355,0.459310343553,0.447586206527,
0.512699740132,0.823666663965,0.458275859726,0.445862063046,
0.489361738165,0.835666668415,0.457931030413,0.438620688586,
0.475921218594,0.838999994596,0.459310342526,0.439310345156,
