1.71965840757,0.350999998674,0.3958974366,0.449487175697,
1.19084476829,0.493249998987,0.414358971975,0.474871795147,
1.07425139397,0.525249996036,0.433589740441,0.482307687784,
0.992405718565,0.568499997258,0.437692302924,0.490512817334,
0.942650440335,0.591500003636,0.439487177592,0.499743586167,
0.895405496657,0.605000003427,0.434615385074,0.496666662204,
0.855859613419,0.62425000146,0.4364102521,0.494358969805,
0.827808089554,0.65000000447,0.439743588368,0.494102563614,
0.799754951894,0.657250000536,0.442564101555,0.484871791723,
0.772997844219,0.667750000954,0.443846153143,0.490512818098,
0.737771502137,0.69375000447,0.439743586076,0.489230764982,
0.714048169553,0.70300000459,0.442564098499,0.488974352678,
0.690408216417,0.715000002086,0.438974356804,0.494871791357,
0.663755615056,0.730999998748,0.446923072522,0.491025635829,
0.637508952618,0.746500003338,0.447179481769,0.487692304911,
0.615897639096,0.753500001132,0.440769227651,0.499743589988,
0.601594139636,0.761750003695,0.437435892912,0.482307690076,
0.586496967822,0.769999998808,0.436923074417,0.490512821919,
0.557996463776,0.787999998033,0.43205128037,0.490769229638,
0.548781176656,0.787749999762,0.433333329665,0.48179486776,
