1.39768255055,0.595500000659,0.770000002323,0.613076920693,
0.890167821944,0.751999996603,0.794871794872,0.637435894746,
0.787569586933,0.779250003397,0.795641024907,0.646153841263,
0.721931967139,0.789249998331,0.798461541151,0.648974360564,
0.665143220127,0.80000000149,0.795641023379,0.652307696832,
0.622398551553,0.811499999464,0.795641026436,0.653333338407,
0.592684135586,0.817499995232,0.788717945417,0.653076928395,
0.556648201495,0.827499996126,0.791538463189,0.655128210019,
0.521653337777,0.838749997318,0.78487179371,0.652307690718,
0.493393923342,0.84849999696,0.783333329054,0.647435900493,
0.473747821152,0.850249995291,0.778205128816,0.651282056784,
0.44531891942,0.861249998212,0.7769230757,0.645128207329,
0.419775662571,0.867749992013,0.776923074172,0.641282051038,
0.394987261295,0.877249997854,0.776666665689,0.639230760244,
0.375097388029,0.883749994636,0.777435897252,0.640000002506,
0.362180451304,0.888249999285,0.774615384065,0.639999997921,
0.349883072823,0.894500000775,0.769230770759,0.635384616179,
0.327428314835,0.900749999285,0.763333332844,0.634102563063,
0.312342327833,0.907500001788,0.767179487607,0.63666666471,
0.305344343558,0.907749998569,0.76615384756,0.630512824425,
